question,positive_node_id
Malvaceae গোত্রের পরাগরেণু বৃহৎ ও কণ্টকিত — কেন?,158
Malvaceae গোত্রের শনাক্তকারী বৈশিষ্ট্যগুলো লিখো।,158
Umbel inflorescence কাকে বলে?,158
ধনে ও গাজর কোন গোত্রের অন্তর্গত?,158
Apiaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,159
Apiaceae-র মসলা ও সবজি উদ্ভিদের উদাহরণ দাও।,159
Malvaceae গোত্রে গর্ভপাদপুষ্পী বলতে কী বোঝায়?,159
Malvaceae গোত্রে ফল সাধারণত ক্যাপসুল হয় — এর কারণ কী?,159
"Malvaceae গোত্রের উদ্ভিদের স্বরূপ, মূল, কাণ্ড ও পাতার বৈশিষ্ট্য বর্ণনা করো।",159
Malvaceae গোত্রের পাতার উপপত্র মুক্তপার্শ্বীয় — এর অর্থ কী?,159
Malvaceae গোত্রের পুষ্পের বৈশিষ্ট্য বর্ণনা করো।,159
"ধনে, মৌরি, জিরা ও গাজরের ব্যবহার কী?",159
Orchidaceae গোত্রের বৈশিষ্ট্য লিখ।,160
Orchidaceae-তে labellum কী?,160
Pollinia কাকে বলে?,160
এই গোত্রের উদ্ভিদে epiphytic habit কেন বেশি দেখা যায়?,160
Malvaceae গোত্রের কয়েকটি প্রধান উদ্ভিদের নাম ও গুরুত্ব লিখো।,161
Malvaceae গোত্রের শোভাবর্ধনকারী উদ্ভিদের উদাহরণ দাও।,161
Orchidaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,161
Orchidaceae-র শোভাময় মূল্য কেন এত বেশি?,161
জবা (Hibiscus rosa-sinensis) Malvaceae গোত্রের অন্তর্গত — প্রমাণ দাও।,161
ঢেঁড়স (Abelmoschus esculentus) কোন গোত্রের এবং এর ব্যবহার কী?,161
তুলা (Gossypium) ও কেনাফ (Hibiscus cannabinus) এর অর্থনৈতিক গুরুত্ব কী?,161
ভ্যানিলা কোন গোত্রের উদ্ভিদ?,161
Arecaceae গোত্রের বৈশিষ্ট্য লিখ।,162
Malvaceae গোত্র কৃষি অর্থনীতিতে কী ভূমিকা রাখে?,162
Malvaceae গোত্র থেকে কোন কোন ওষুধ পাওয়া যায়?,162
Malvaceae গোত্রের অর্থনৈতিক গুরুত্ব বিস্তারিত আলোচনা করো।,162
Malvaceae গোত্রের শোভাবর্ধনকারী উদ্ভিদের অর্থনৈতিক গুরুত্ব কী?,162
Palm গাছের কাণ্ডে secondary growth সাধারণত অনুপস্থিত কেন?,162
তুলা (Cotton) কীভাবে বস্ত্রশিল্পের জন্য গুরুত্বপূর্ণ?,162
নারিকেল ও খেজুর কোন গোত্রের অন্তর্গত?,162
Arecaceae গোত্রের অর্থনৈতিক গুরুত্ব লিখ।,163
Poaceae একবীজপত্রী কিন্তু Malvaceae দ্বিবীজপত্রী — এই পার্থক্যের প্রভাব কোথায়?,163
Poaceae ও Malvaceae গোত্রের মধ্যে ৫টি পার্থক্য লিখো।,163
Poaceae ও Malvaceae-এর অমরাবিন্যাসে পার্থক্য কী?,163
Poaceae ও Malvaceae-এর পরাগধানীতে পার্থক্য কী?,163
Poaceae ও Malvaceae-এর পুষ্পের গঠনে মূল পার্থক্য কী?,163
"খেজুর, সুপারি ও নারিকেলের ব্যবহার কী?",163
নারিকেল গাছের কোন কোন অংশ মানুষের কাজে লাগে?,163
Dicot ও monocot উদ্ভিদ পৃথক করতে কোন বৈশিষ্ট্যগুলো দেখা হয়?,164
একবীজপত্রী উদ্ভিদে গৌণ বৃদ্ধি ঘটে না কিন্তু দ্বিবীজপত্রীতে ঘটে — কেন?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের অঙ্কুরোদগম পদ্ধতিতে পার্থক্য কী?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের পুষ্পের পুষ্পপত্র সংখ্যায় পার্থক্য কী?,164
একবীজপত্রী ও দ্বিবীজপত্রী উদ্ভিদের মধ্যে বিস্তারিত পার্থক্য লিখো।,164
গোত্র শনাক্তকরণে দ্বিবীজপত্রী ও একবীজপত্রী উদ্ভিদের মূল পার্থক্য কী?,164
বীজপত্রের সংখ্যা উদ্ভিদের সামগ্রিক গঠনকে কীভাবে প্রভাবিত করে?,164
"শিকড়, পাতা, পুষ্প ও বীজের বৈশিষ্ট্য দিয়ে monocot-dicot কীভাবে চেনা যায়?",164
Cycas ও Poaceae উদ্ভিদের জনন পদ্ধতির তুলনা করো।,165
"Cycas, Fabaceae ও Poaceae—এই তিনটির গুরুত্ব তুলনা কর।",165
Poaceae ও Malvaceae গোত্রের অর্থনৈতিক গুরুত্বের তুলনামূলক আলোচনা করো।,165
উদ্ভিদের বিবর্তনের ধারায় ব্রায়োফাইটা থেকে আবৃতবীজী পর্যন্ত পরিবর্তনের মূল বৈশিষ্ট্যগুলো কী?,165
গোত্র পরিচিতি শেখার ব্যবহারিক গুরুত্ব কী?,165
নগ্নবীজী ও আবৃতবীজী অধ্যায়ের সারসংক্ষেপ লিখ।,165
নগ্নবীজী ও আবৃতবীজী উদ্ভিদের মূল পার্থক্য সংক্ষেপে আলোচনা করো।,165
