node_id,chapter_id,source_file,level,heading,heading_path,content
65,AlFng,AlFng.json,2,শৈবাল ও ছত্রাকের মধ্যে পার্থক্য,শৈবাল ও ছত্রাক → শৈবাল ও ছত্রাকের মধ্যে পার্থক্য,"| বিষয় | শৈবাল | ছত্রাক |
|-------|-------|--------|
| আবাসস্থল | অধিকাংশ পানিতে (জলজ) | অধিকাংশ স্থলে (স্থলজ) |
| বর্ণ কণিকা | কোষে ক্লোরোফিল আছে | কোষে ক্লোরোফিল নেই |
| খাদ্য তৈরি | সালোকসংশ্লেষণে স্বভোজী | পরভোজী |
| আলোক নির্ভরতা | আলো অত্যাবশ্যক | আলো অত্যাবশ্যক নয় |
| কোষ প্রাচীর | প্রধানত সেলুলোজ | কাইটিন |
| সঞ্চিত খাদ্য | শ্বেতসার (শর্করা) | গ্লাইকোজেন ও তৈলবিন্দু |
| রোগ সৃষ্টি | সাধারণত করে না | অনেক প্রজাতি রোগ সৃষ্টি করে |

---"
66,AlFng,AlFng.json,2,ছত্রাকঘটিত রোগ (Fungal Diseases),শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases),
67,AlFng,AlFng.json,3,গোল আলুর বিলম্বিত ধ্বসা রোগ (Late Blight of Potato),শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → গোল আলুর বিলম্বিত ধ্বসা রোগ (Late Blight of Potato),"গাছের পাতা, কাণ্ড, ফুল ইত্যাদি অঙ্গ ক্ষত হয়ে শুকিয়ে যাওয়াকে ধ্বসা বা ব্লাইট (Blight) বলে।

**আলু গাছে দু' ধরনের ব্লাইট:**
- আর্লি ব্লাইট — Alternaria solani দিয়ে।
- লেট ব্লাইট — Phytophthora infestans দিয়ে।

**ঐতিহাসিক পটভূমি:** ১৮৪৩–১৮৪৭ সালে আয়ারল্যান্ডে ভয়াবহ আইরিশ দুর্ভিক্ষ (Irish Potato Famine)। প্রায় দশ লক্ষ লোক না খেয়ে মারা যায়, আরো ২০ লক্ষ লোক দেশ ত্যাগ করে।

**রোগজীবাণু:** Phytophthora infestans (Phycomycete শ্রেণির)। P. infestans ডিপ্লয়েড, ক্রোমোসোম ১২।"
68,AlFng,AlFng.json,4,রোগ লক্ষণ,শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → গোল আলুর বিলম্বিত ধ্বসা রোগ (Late Blight of Potato) → রোগ লক্ষণ,"১। প্রথমে পাতায় সবুজ-ধূসর বর্ণের ক্ষুদ্র দাগ, পরে হালকা বাদামি, শেষে লালচে কালো হয়।
২। আক্রান্ত স্থানে সূক্ষ্ম মখমলের মতো আস্তরণ সৃষ্টি হয়।
৩। মেঘলা ও আর্দ্র আবহাওয়ায় ছত্রাকটি দ্রুত বিস্তার লাভ করে।
৪। তীব্র আক্রমণে পচা ডিমের ন্যায় দুর্গন্ধ বের হয়।
৫। রোগাক্রান্ত পাতার নিম্নতলে সাদা সুতার মতো মাইসেলিয়াম দেখা যায়।"
69,AlFng,AlFng.json,4,প্রতিকার ও নিয়ন্ত্রণ,শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → গোল আলুর বিলম্বিত ধ্বসা রোগ (Late Blight of Potato) → প্রতিকার ও নিয়ন্ত্রণ,"১। ১% বোর্দো মিশ্রণ (কপার সালফেট, লাইম ও পানি) ছিটানো।
২। পানি সেচ এবং নাইট্রোজেন সার সীমিত ব্যবহার।
৩। সুস্থ ও জীবাণুমুক্ত বীজ ব্যবহার।
৪। একই জমিতে প্রতি বছর আলু চাষ না করা।
৫। ছত্রাক প্রতিরোধক্ষম জাত লাগানো।
৬। ডায়থেন এম-৪৫ বা বোর্দো মিক্সচার ১৫ দিন পরপর ছিটানো।"
70,AlFng,AlFng.json,3,দাদরোগ বা ডার্মাটোফাইটোসিস (Ringworm),শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → দাদরোগ বা ডার্মাটোফাইটোসিস (Ringworm),"দাদরোগ একটি ছোঁয়াচে ছত্রাকঘটিত চর্মরোগ। আক্রমণকারী ছত্রাক ত্বক, চুল ও নখে উপস্থিত কেরাটিন (Keratin) নামক প্রোটিন আহার করে।

**রোগের কারণ:**
- Trichophyton (T. rubrum, T. verrucosum) — প্রধান কারণ।
- Microsporum (M. canis) এবং Epidermophyton (E. floccosum)।"
71,AlFng,AlFng.json,4,রোগ লক্ষণ,শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → দাদরোগ বা ডার্মাটোফাইটোসিস (Ringworm) → রোগ লক্ষণ,"১। প্রথমে ছোটো ছোটো লাল গোটা, সামান্য চুলকায়।
২। পরে বাদামি বর্ণের আঁইশ হয় এবং বৃত্তাকারে বড়ো হতে থাকে।
৩। মাঝখানের ত্বক স্বাভাবিক হয়।
৪। মাথায় হলে চুল ওঠে যায়, নখে হলে নখের রং বদলায়।"
72,AlFng,AlFng.json,4,প্রতিকার ও চিকিৎসা,শৈবাল ও ছত্রাক → ছত্রাকঘটিত রোগ (Fungal Diseases) → দাদরোগ বা ডার্মাটোফাইটোসিস (Ringworm) → প্রতিকার ও চিকিৎসা,"১। আক্রান্ত স্থান পরিষ্কার ও শুকনো রাখা।
২। এন্টিফাংগাল ক্রিম বা ড্রাইপাউডার ব্যবহার।
৩। Terbinafine / Miconazole ক্রিম; কাজ না করলে Griseofulvin ট্যাবলেট।
৪। প্রাকৃতিক প্রতিকার: দাদ মর্দন (Cassia alata) গাছের পাতার রস।

---"
73,AlFng,AlFng.json,2,লাইকেন (Lichen) — শৈবাল ও ছত্রাকের সহাবস্থান,শৈবাল ও ছত্রাক → লাইকেন (Lichen) — শৈবাল ও ছত্রাকের সহাবস্থান,"শৈবাল ও ছত্রাক মিলিতভাবে সম্পূর্ণ পৃথক ধরনের উদ্ভিদ সৃষ্টি করে যাকে বলা হয় **লাইকেন**। এটি ছত্রাক এবং এককোষী শৈবাল বা সায়ানোব্যাকটেরিয়ার অত্যন্ত ঘনিষ্ঠ এসোসিয়েশনে সৃষ্ট বিশেষ প্রকৃতির থ্যালয়েড গঠন।

সারা পৃথিবীতে প্রায় ৪০০টি গণ এবং ১৭,০০০ লাইকেন প্রজাতির সন্ধান পাওয়া গিয়েছে।"
74,AlFng,AlFng.json,3,লাইকেনের বাসস্থান,শৈবাল ও ছত্রাক → লাইকেন (Lichen) — শৈবাল ও ছত্রাকের সহাবস্থান → লাইকেনের বাসস্থান,"লাইকেন এমন পরিবেশে জন্মাতে পারে যেখানে অন্য আর কোনো জীব বেঁচে থাকতে পারে না — গাছের বাকল, পাকা দেয়াল, ক্ষয়প্রাপ্ত কাঠ, তুন্দ্রা অঞ্চল, মরু অঞ্চল সহ সর্বত্র। তাই লাইকেনকে **বিশ্বজনীন (Cosmopolitan)** উদ্ভিদ বলা হয়।"
